Key,English,Korean,Portuguese,Japanese,Spanish,Thai,Indonesian,Russian,ChineseSimplified,ChineseTraditional,Tagalog,Vietnam
TUTORIAL_NOT_BATTLE_103,<b>NCG</b> is the most important currency in Nine Chronicles!,<b>NCG</b>는 나인크로니클에서 가장 중요한 재화지!,O NCG é a moeda mais importante em nove crônicas.,<b>NCG</b>は、Nine Chroniclesで最も重要な通貨です。,NCG es la moneda más importante en nueve crónicas.,NCG เป็นสกุลเงินที่สำคัญที่สุดในเก้าพงศาวดาร,NCG adalah mata uang terpenting di Nine Chronichles!,NCG является наиболее важной валютой в девяти хрониках.,NCG是九个编年史中最重要的货币。,NCG是九個編年史中最重要的貨幣。,Ang NCG ay ang pinakamahalagang pera sa siyam na mga kronol.,<b> NCG </b> là loại tiền tệ quan trọng nhất trong Cửu giới
TUTORIAL_NOT_BATTLE_104,"So, crafting advanced equipment is crucial, right?",그러니까 고급 장비를 만드는게 중요하겠지?,"A criação de equipamentos de qualidade é crucial, não é?",だから高級装備を製作することが重要でしょうね？,"La elaboración de equipo de calidad es crucial, ¿no?",การสร้างเกียร์คุณภาพเป็นสิ่งสำคัญใช่มั้ย,"Jadi, membuat peralatan canggih itu penting, bukan?","Создание качественного снаряжения имеет решающее значение, не так ли?",制作优质装备至关重要，不是吗？,製作優質裝備至關重要，不是嗎？,"Ang crafting kalidad ng gear ay mahalaga, hindi ba?","Vì vậy, chế tạo trang bị tiên tiến là rất quan trọng, đúng không?"
TUTORIAL_07_001,"You're doing quite well, aren't you?",꽤 잘 해나가고 있는걸?,Você está indo bem,なかなかよくやっているんじゃないですか！,Lo estás haciendo genial,คุณทำได้ดีมาก,"Anda melakukannya dengan cukup baik, bukan?",У тебя все отлично,你做得很好,你做得很好,Maganda ang ginagawa mo,Bạn đang làm khá tốt nhỉ?
TUTORIAL_07_002,"Clear specific <b>quests</b>, and you can receive rewards at the <b>portal</b>!",특정 <b>퀘스트</b>를 클리어하면 <b>포털</b>에서 보상을 받을 수 있어.,"Se você limpar certas missões, poderá obter recompensas no portal.",特定の<b>クエスト</b>をクリアすると、<b>ポータル</b>でリワードを得ることができます。,"Si limpia ciertas misiones, puede obtener recompensas en el portal.",หากคุณล้างเควสบางอย่างคุณสามารถรับรางวัลบนพอร์ทัล,"Selesaikan <b>misi</b> tertentu, dan Anda dapat menerima hadiah di <b>portal</b>!","Если вы очистите определенные квесты, вы можете получить награды на портале.",如果您清除某些任务，则可以在门户网站上获得奖励。,如果您清除某些任務，則可以在門戶網站上獲得獎勵。,"Kung nilinaw mo ang ilang mga pakikipagsapalaran, maaari kang makakuha ng mga gantimpala sa portal.",Vượt qua <b> Nhiệm vụ </b> và bạn có thể nhận phần thưởng tại <b> Cổng </b>!
TUTORIAL_07_003,Touch here! You should visit here frequently from now on!,"여길 터치해봐, 앞으로 자주 방문해야 할거야!",Vamos tocar aqui! Você pode ter que visitar aqui com frequência a partir de agora.,ここをタッチしましょう！これから頻繁に訪問する必要があるかもしれません。,¡Tocemos aquí! Es posible que tenga que visitar aquí a menudo de ahora en adelante.,มาสัมผัสกันเถอะ! คุณอาจต้องไปที่นี่บ่อยครั้งนับจากนี้,Sentuh ini! Anda akan sering berkunjung ke sini mulai sekarang!,"Давай прикоснитесь сюда! Возможно, вам придется посещать здесь часто.",让我们在这里触摸吧！从现在开始，您可能必须经常在这里访问。,讓我們在這裡觸摸吧！從現在開始，您可能必須經常在這裡訪問。,Hawakan natin dito! Maaaring kailanganin mong bisitahin dito madalas mula ngayon.,Chạm vào đây! Bạn nên ghé thăm nơi đây thường xuyên từ bây giờ!
TUTORIAL_07_004,Shall we go to the next stage?,다음 스테이지로 가볼까?,Vamos direto para o próximo estágio?,次のステージに進みましょう！,¿Vamos directamente a la siguiente etapa?,เราจะตรงไปยังขั้นตอนต่อไปหรือไม่?,Haruskah kita langsung menuju tahap berikutnya?,Пойдем прямо на следующий этап?,我们可以直接进入下一阶段吗？,我們可以直接進入下一階段嗎？,Dumiretso ba tayo sa susunod na yugto?,Đến màn tiếp theo chứ?
TUTORIAL_07_005,Let's start!,출발 해보자!,Vamos!,出発です！,¡Vamos!,ไปกันเถอะ!,Ayo mulai!,Пойдем!,我们走吧！,我們走吧！,Tayo na!,Bắt đầu nào!
TUTORIAL_05_001,"You obtained <b>Silver Dust</b> as a reward?
It's a very important material. Let's use it right away!","보상으로 <b>실버더스트</b>를 획득했구나?
아주 중요한 재료야, 바로 사용해보러 가자!","Você ganhou <b> SilverDust </b> como uma recompensa?
É um ingrediente importante! Vamos tentar!","報酬として <b>シルバーダスト</b>を獲得しましたね？
それは重要な素材です！試してみよう！","Ganaste <b> SilverDust </b> como recompensa?
¡Es un ingrediente importante! ¡Vamos a intentarlo!","คุณชนะ <b> SilverDust </b> เป็นรางวัล?
เป็นส่วนผสมที่สำคัญ! มาลองดูกัน!","Anda memperoleh <b>Silver Dust</b> sebagai hadiah?
Ini adalah materi yang sangat penting. Ayo segera gunakan!","Вы выиграли <b> SilverDust </b> в качестве награды?
Это важный ингредиент! Давай попробуем!","您赢了 <b> SilverDust </b>作为奖励吗？
这是重要的成分！让我们尝试一下！","您贏了 <b> SilverDust </b>作為獎勵嗎？
這是重要的成分！讓我們嘗試一下！","Nanalo ka ng <b> SilverDust </b> bilang gantimpala?
Ito ay isang mahalagang sangkap! Subukan Natin!","Bạn đã nhận được phần thưởng <b> Bụi Bạc </b> ?
Đó là một nguyên liệu rất quan trọng. Hãy sử dụng nó ngay lập tức!"
TUTORIAL_05_002,<b>Silver Dust</b> is a powerful material that can be used to obtain strong equipment.,<b>실버더스트</b>는 아주 강력한 장비를 획득할 수 있는 재료야.,<b> SilverDust </b> é um material que pode adquirir equipamentos muito poderosos.,<b>シルバーダスト</b>は、非常に強力な装備が獲得できる素材です。,<b> SilverDust </b> es un material que puede adquirir equipos muy potentes.,<b> SilverDust </b> เป็นวัสดุที่สามารถรับอุปกรณ์ที่ทรงพลังมาก,<b>Silver Dust</b> adalah material kuat yang dapat digunakan untuk mendapatkan peralatan kuat.,"<b> SilverDust </b> - это материал, который может приобрести очень мощное оборудование.",<b> SilverDust </b> 是一种可以获取非常强大的设备的材料。,<b> SilverDust </b> 是一種可以獲取非常強大的設備的材料。,Ang <b> SilverDust </b> ay isang materyal na maaaring makakuha ng napakalakas na kagamitan.,<b> Bụi Bạc </b> là một vật liệu mạnh mẽ có thể được sử dụng để có được trang bị mạnh.
TUTORIAL_05_003,"You can also get <b>Silver Dust</b> from <b>Idle Rewards</b>.
You can use it in <b>Summons</b>!","실버더스트는 <b>정찰 보상</b> 에서도 얻을 수 있지.
<b>소환</b> 에서 사용할 수 있어!","Você pode obtê -lo de compensação por negligência.
Disponível na Summon Aura!","シルバーダストは<b>パトロールリワード</b>でも得ることができます。
<b>召喚</b>で使えますよ！","Puede obtenerlo de la compensación de negligencia.
Disponible en Aura Summon!","คุณสามารถรับจากการชดเชยการถูกทอดทิ้ง
มีอยู่ใน Aura Summon!","Anda juga bisa mendapatkan <b>Silver Dust</b> dari <b>Idle Rewards</b>.
Anda dapat menggunakannya di <b>Summons</b>!","Вы можете получить это от пренебрежения.
Доступно на Aura Summon!","您可以从忽视薪酬中获得它。
可在Aura Summon上购买！","您可以從忽視薪酬中獲得它。
可在Aura Summon上購買！","Maaari mong makuha ito mula sa kapabayaan na kabayaran.
Magagamit sa Aura Summon!","Bạn cũng có thể nhận được <b> Bụi bạc </b> từ <b> Phần thưởng tuần tra </b>.
Bạn có thể sử dụng nó để <b> Triệu hồi </b>!"
TUTORIAL_05_004,Let's try summoning now!,이제 소환을 해보자!,Vamos convocar agora!,召喚をしてみましょう！,¡Hagamos invocación ahora!,มาอัญเชิญกันเถอะ!,Mari kita panggil sekarang!,Давай сделаем призыв сейчас!,让我们现在召唤！,讓我們現在召喚！,Ipatawag natin ngayon!,Hãy thử triệu hồi ngay bây giờ!
TUTORIAL_05_005,"This time, I'll let you do it <b>for free</b>",이번에는 특별히 <b>무료</b>로 할 수 있게 해줄게!,"Desta vez, farei isso de graça!",今回は特別に<b>無料</b>でやらせてあげます！,"¡Esta vez, lo haré gratis!",คราวนี้ฉันจะทำฟรี!,"Kali ini, Anda dibiarkan untuk melakukannya <b>gratis</b>",На этот раз я сделаю это бесплатно!,这次，我将免费这样做！,這次，我將免費這樣做！,"Sa oras na ito, gagawin ko ito nang libre!","Lần này, bạn sẽ có thể làm điều đó <b> Miễn phí </b>"
TUTORIAL_05_006,Wow! What an impressive Aura!,와! 정말 멋진 아우라인걸?,e! É uma aura muito boa?,すごい！本当に素敵なオーラじゃないですか？！,¡y! ¿Es un aura realmente agradable?,และ! มันเป็นออร่าที่ดีจริงๆเหรอ?,Wow! Aura yang sangat menakjubkan!,и! Это действительно хорошая аура?,和！这是一个非常好的光环吗？,和！這是一個非常好的光環嗎？,at! Ito ba ay isang talagang magandang aura?,Ồ! Thật là một hào quang ấn tượng!
TUTORIAL_05_007,Let's find out how powerful it is! Shall we go on an adventure?,얼마나 강력한지 알아보자! 모험으로 가볼까?,Vamos ver como é poderoso! Vamos ao estágio de aventura?,どれほど強いか見てみましょう！冒険へ！,¡Veamos lo poderoso que es! ¿Vamos a la etapa de aventura?,มาดูกันว่ามันทรงพลังแค่ไหน! เราจะไปที่เวทีการผจญภัยหรือไม่?,Mari kita cari tahu seberapa kuatnya! Bagaimana kalau kita bertualang?,"Посмотрим, насколько это мощно! Должны ли мы пойти на сцену приключений?",让我们看看它有多强大！我们可以去冒险阶段吗？,讓我們看看它有多強大！我們可以去冒險階段嗎？,Tingnan natin kung gaano ito kalakas! Pupunta ba tayo sa yugto ng pakikipagsapalaran?,Hãy tìm hiểu xem nó mạnh như thế nào! Chúng ta thử đi phiêu lưu chứ?
TUTORIAL_05_008,Don't forget to wear the remaining equipment!,남은 장비도 잊지말고 꼭 <b>착용</b>하자구!,Não se esqueça de usar o equipamento restante!,残りの装備を<b>着用</b>することも忘れないでくださいね！,¡No olvides usar el equipo restante!,อย่าลืมสวมใส่อุปกรณ์ที่เหลือ!,Jangan lupa <b>memakai</b> perlengkapan yang tersisa!,Не забудьте носить оставшееся оборудование!,不要忘记穿剩余的设备！,不要忘記穿剩餘的設備！,Huwag kalimutan na magsuot ng natitirang kagamitan!,Đừng quên mang theo các trang bị còn lại!
TUTORIAL_03_001,Shall we try wearing the acquired equipment? It already feels stronger!,획득한 장비를 착용해볼까? 벌써 강해진 기분이야!,Devo experimentar o equipamento que recebi? Eu sinto que já estou forte!,手に入れた装備を着用しましょう！すでに強くなった気がします！,¿Debería probar el equipo que tengo? ¡Siento que ya soy fuerte!,ฉันควรลองใช้อุปกรณ์ที่ฉันได้รับหรือไม่? ฉันรู้สึกว่าฉันแข็งแกร่งอยู่แล้ว!,Haruskah kita mencoba memakai perlengkapan yang didapat? Ini sudah terasa lebih kuat!,"Стоит ли попробовать оборудование, которое я получил? Я чувствую, что я уже силен!",我应该尝试使用的设备吗？我觉得我已经很坚强了！,我應該嘗試使用的設備嗎？我覺得我已經很堅強了！,Dapat ko bang subukan ang kagamitan na nakuha ko? Pakiramdam ko ay malakas na ako!,Chúng ta sẽ thử dùng các trang bị đã nhận được chứ? Hẳn là bạn sẽ cảm thấy mạnh mẽ hơn!
TUTORIAL_03_002,Press the equip button!,장착 버튼을 눌러봐!,Pressione o botão equipamento!,装着ボタンを押してください！,¡Presione el botón Equip!,กดปุ่ม Equip!,Tekan tombol Equip!,Нажмите кнопку Equip!,按设备按钮！,按設備按鈕！,Pindutin ang pindutan ng Equip!,Nhấn nút Trang bị!
TUTORIAL_03_003,"Now you can face even stronger enemies.
Let's depart when you're ready!","이제 좀 더 강한 적들을 상대할 수 있을거야.
준비가 끝나면 출발 해보자!","Agora você pode lidar com inimigos mais fortes.
Vamos quando estivermos prontos!","これで、より強い敵とも戦えるでしょう。
準備ができたら行きましょう！","Ahora puedes lidiar con enemigos más fuertes.
¡Vamos cuando estemos listos!","ตอนนี้คุณสามารถจัดการกับศัตรูที่แข็งแกร่งขึ้น
ไปกันเถอะเมื่อเราพร้อม!","Sekarang Anda bisa menghadapi musuh yang lebih kuat lagi.
Ayo berangkat jika kamu sudah siap!","Теперь вы можете иметь дело с более сильными врагами.
Пойдем, когда мы будем готовы!","现在，您可以与更强大的敌人打交道。
我们准备好了！","現在，您可以與更強大的敵人打交道。
我們準備好了！","Ngayon ay maaari kang makitungo sa mas malakas na mga kaaway.
Halika tayo kapag handa na tayo!","Bây giờ bạn có thể đối mặt với những kẻ thù mạnh mẽ hơn.
Hãy khởi hành khi bạn đã sẵn sàng!"
TUTORIAL_10_001,<b>Patrol Rewards</b> are full. Let's press it!,<b>정찰 보상</b>이 가득 차있어. 눌러보자!,A recompensa da patrulha chegou. Toque isso!,<b>パトロールリワード</b>がもらえるようになりました。押してみよう！,La recompensa de la patrulla ha llegado. ¡Tócalo!,รางวัลลาดตระเวนมาถึงแล้ว จับมัน!,<b>Patrol Rewards</b> sudah penuh. Ayo tekan!,Награда патруля прибыла. Потрогай это!,巡逻奖励已经到来。触摸它！,巡邏獎勵已經到來。觸摸它！,Dumating ang gantimpala ng Patrol. Pindutin ito!,<b> Phần thưởng tuần tra </b> đã đầy. Nhấn vào!
TUTORIAL_10_002,"When the <b>Scout Time</b> is full, you can receive rewards.
And as your <b>level</b> increases, you can get more Patrol Rewards!","<b>정찰 시간 </b>이 가득 차면, 보상을 획득할 수 있어.
그리고 <b>레벨</b>이 오를수록 더 많은 보상을 획득할 수 있어!","Se o tempo de patrulha se acumular, você pode ganhar mais recompensas.
Quanto maior o nível, mais recompensas você pode ganhar!","<b>パトロール時間</b>が全部経つと、リワード獲得ができます。
レベルが高いほど、より多くのリワードが得られます！","Si el tiempo de patrulla se acumula, puede ganar más recompensas.
¡Cuanto mayor sea el nivel, más recompensas podrás ganar!","หากเวลาลาดตระเวนสะสมคุณจะได้รับรางวัลมากขึ้น
ยิ่งระดับสูงเท่าไหร่ก็ยิ่งได้รับรางวัลมากขึ้น!","Ketika <b>Scout Time</b> penuh, Anda dapat menerima hadiah.
Dan seiring meningkatnya <b>level</b> Anda bisa mendapatkan lebih banyak Patrol Rewards!","Если время патруля накапливается, вы можете получить больше наград.
Чем выше уровень, тем больше наград вы можете заработать!","如果巡逻时间积累，您可以赚取更多的回报。
水平越高，您可以获得的奖励就越多！","如果巡邏時間積累，您可以賺取更多的回報。
水平越高，您可以獲得的獎勵就越多！","Kung naipon ang oras ng patrol, maaari kang kumita ng mas maraming gantimpala.
Ang mas mataas na antas, mas maraming gantimpala na maaari mong kumita!","Khi <b> Thời gian tuần tra </b> đầy, bạn có thể nhận được phần thưởng.
Và khi <b> Cấp độ </b> của bạn tăng, bạn có thể nhận được nhiều phần thưởng tuần tra hơn!"
TUTORIAL_10_003,Let's claim the rewards!,보상을 받아보자!,Vamos receber uma recompensa!,リワードを獲得しましょう！,¡Recibamos una recompensa!,มารับรางวัลกันเถอะ!,Ayo dapatkan hadiahnya!,Получим награду!,让我们获得奖励！,讓我們獲得獎勵！,Kumuha tayo ng gantimpala!,Hãy nhận phần thưởng!
TUTORIAL_10_004,"Rewards will be coming in soon!
Shall we head back into battle?","곧 보상이 들어 올 거야!
우린 다시 전투로 출발 해 볼까?","A recompensa chegará em breve!
Devemos voltar à batalha?","リワードはすぐに届きます！
そのうちまた冒険に出ましょう！","¡La recompensa llegará pronto!
¿Volveremos a la batalla?","รางวัลจะเข้ามาเร็ว ๆ นี้!
เราจะกลับไปสู้รบได้ไหม","Hadiah akan segera datang!
Bagaimana kalau kita kembali ke pertempuran?","Награда скоро придет!
Должны ли мы вернуться в бой?","奖励很快就会出现！
我们要回去战斗吗？","獎勵很快就會出現！
我們要回去戰鬥嗎？","Malapit na ang gantimpala!
Babalik ba tayo sa labanan?","Phần thưởng sẽ đến sớm thôi!
Chúng ta quay lại chiến đấu chứ?"
TUTORIAL_10_005,Let's go!,출발 해보자!,Vamos!,行こう！,¡Vamos!,ไปกันเถอะ!,Ayo pergi!,Пойдем!,我们走吧！,我們走吧！,Tayo na!,Đi nào!
TUTORIAL_BATTLE_MSG_921,"As you build up combos, the damage increases gradually.",콤보를 쌓을 수록 데미지가 점점 높아져.,"Se você apostar muito, o dano será mais alto!",たくさんのコンボを重ねると、ダメージが高くなります！,"Si replantea mucho combo, ¡el daño es más alto!",หากคุณเดิมพันคอมโบจำนวนมากความเสียหายจะสูงขึ้น!,"Jika Anda mempertaruhkan banyak kombo, kerusakannya lebih tinggi!","Если вы сталкиваетесь с большим количеством комбо, ущерб выше!",如果您占用大量组合，损坏会更高！,如果您佔用大量組合，損壞會更高！,"Kung nag -stake up ka ng maraming combo, mas mataas ang pinsala!","Khi bạn đạt được các combo, sát thương sẽ tăng dần."
TUTORIAL_BATTLE_MSG_1022,The combo probability increases when the level difference between you and the monster is small.,콤보 확률은 나와 몬스터의 레벨 차가 적을 수록 높아지지.,"Quanto menor a diferença de nível entre mim e monstro, maior a taxa de combinação.",コンボの確率は、自分のレベルと敵のレベルの差が少ないほど高くなります。,"Cuanto menor sea la diferencia de nivel entre yo y el monstruo, mayor será la tasa combinada.",ความแตกต่างของระดับที่เล็กลงระหว่างฉันกับสัตว์ประหลาดยิ่งอัตราคำสั่งผสมสูงขึ้นเท่านั้น,Kemungkinan kombo meningkat ketika perbedaan level antara Anda dan monster lebih kecil.,"Чем меньше разница в уровне между мной и монстром, тем выше скорость комбо.",我和怪物之间的水平差异越小，组合率越高。,我和怪物之間的水平差異越小，組合率越高。,"Ang mas maliit na pagkakaiba sa antas sa pagitan ko at ng halimaw, mas mataas ang rate ng combo.",Xác suất đạt combo tăng lên khi sự chênh lệch cấp độ giữa bạn và quái vật nhỏ đi!
TUTORIAL_BATTLE_MSG_1131,You're going deeper into the forest!,점점 더 깊은 숲으로 들어가고 있어!,Estamos entrando em uma floresta mais profunda!,より深い森に入ってきています！,¡Estamos entrando en un bosque más profundo!,เรากำลังเข้าสู่ป่าลึก!,Memasuki hutan yang lebih dalam!,Мы вступаем в более глубокий лес!,我们正在进入更深的森林！,我們正在進入更深的森林！,Pumasok kami ng isang mas malalim na kagubatan!,Bạn đang đi sâu hơn vào rừng!
TUTORIAL_BATTLE_MSG_1232,"Hmm, I have a creepy feeling...?",음 웬지 오싹한 기분이 드는데..?,"Hmm, eu tenho uma sensação assustadora ...",うーん、なんかぞっとするな…,"Hmm, tengo una sensación espeluznante ...",อืมฉันมีความรู้สึกน่าขนลุก ...,"Hmm, seperti ada perasaan menyeramkan ...","Хм, у меня есть жуткое чувство ...",嗯，我有一种令人毛骨悚然的感觉...,嗯，我有一種令人毛骨悚然的感覺...,"Hmm, mayroon akong isang kakatakot na pakiramdam ...","Hmm, tôi cảm thấy hơi rùng rợn ...?"
TUTORIAL_BATTLE_MSG_1340,The battle has become faster. Now you can fight faster!,전투가 빨라졌어. 이제 더 빨리 싸울 수 있어!,Você pode usar a velocidade agora! Lute mais rápido!,スピードアップできました！より速く戦おう！,¡Puedes usar la velocidad ahora! ¡Lucha más rápido!,คุณสามารถใช้ความเร็วได้ทันที! ต่อสู้เร็วขึ้น!,Pertempuran menjadi lebih cepat. Sekarang Anda bisa bertarung lebih cepat!,Вы можете использовать скорость сейчас! Борьба быстрее!,您现在可以使用速度！战斗更快！,您現在可以使用速度！戰鬥更快！,Maaari mong gamitin ang bilis ngayon! Lumaban nang mas mabilis!,Trận chiến đã trở nên nhanh hơn. Hãy chiến đấu nhanh hơn!
TUTORIAL_BATTLE_MSG_1441,"The power and probability of stats and skills are randomly determined. To craft good equipment, you need to make several attempts!",스탯과 스킬의 위력과 확률은 랜덤하게 결정돼. 좋은 장비를 만드려면 여러 번 만들어봐야해!,Estatística e poder de habilidade e probabilidade são aleatórios. Crie várias vezes para melhor equipamento!,能力値とスキルの力と確率はランダムです。より良い装備を得るためには何度も作ってみなければなりません！,El poder y la probabilidad de estadísticas y habilidades son aleatorias. ¡Craft varias veces para un mejor equipo!,สถิติและพลังทักษะและความน่าจะเป็นเป็นแบบสุ่ม หัตถกรรมหลายครั้งสำหรับอุปกรณ์ที่ดีกว่า!,"Kekuatan dan kemungkinan statistik serta keterampilan ditentukan secara acak. Untuk membuat peralatan yang bagus, Anda perlu melakukan beberapa upaya!",Стату и мощность навыков и вероятность являются случайными. Сделать несколько раз для лучшего оборудования!,统计和技能和概率是随机的。多次制作更好的设备！,統計和技能和概率是隨機的。多次製作更好的設備！,Ang stat at kasanayan sa kapangyarihan at posibilidad ay random. Craft nang maraming beses para sa mas mahusay na kagamitan!,"Sức mạnh và xác suất của các chỉ số và kỹ năng được xác định ngẫu nhiên. Để chế tạo được một trang bị tốt, bạn cần thử nhiều lần!"
TUTORIAL_BATTLE_MSG_1552,Equipment with attack skills is advantageous in battle. Check the equipment recipes carefully when crafting.,공격 스킬이 붙은 장비는 전투에 더 유리해. 제작할 때 장비 레시피를 잘 살펴봐.,Equipamentos com habilidades de ataque são melhores na batalha. Verifique as receitas com cuidado ao criar.,攻撃スキルが付いた装備の方が戦闘で有利です。製作するときには、レシピを慎重に確認してください。,El equipo con habilidades de ataque es mejor en la batalla. Verifique cuidadosamente las recetas cuando la elabore.,อุปกรณ์ที่มีทักษะการโจมตีดีกว่าในการต่อสู้ ตรวจสอบสูตรอย่างระมัดระวังเมื่อสร้าง,Peralatan dengan keterampilan serangan menguntungkan dalam pertempuran. Periksa resep peralatan dengan cermat saat membuat.,Оборудование с навыками атаки лучше в бою. Тщательно проверяйте рецепты при изготовлении.,具有攻击技巧的设备在战斗中更好。制作时仔细检查食谱。,具有攻擊技巧的設備在戰鬥中更好。製作時仔細檢查食譜。,Ang kagamitan na may mga kasanayan sa pag -atake ay mas mahusay sa labanan. Maingat na suriin ang mga recipe kapag crafting.,Các trang bị có kỹ năng tấn công rất có lợi trong trận chiến. Kiểm tra các công thức một cách cẩn thận khi chế tạo.
TUTORIAL_BATTLE_MSG_1660,Wearing an aura not only increases your stats but also enhances your appearance!,아우라를 착용하면 능력치도 올라가지만 외형도 더 아름다워져!,Usar aura aumenta as estatísticas e aprimora sua aparência!,オーラを着用すると能力値も高まりますが、見た目も美しくなります！,¡Usar Aura aumenta las estadísticas y mejora su aspecto!,การสวมใส่ออร่าช่วยเพิ่มสถิติและเพิ่มรูปลักษณ์ของคุณ!,Mengenakan aura tidak hanya meningkatkan statistik Anda tetapi juga meningkatkan penampilan Anda!,Ношение ауры повышает статистику и улучшает ваш образ!,戴上Aura增强统计数据并增强您的外观！,戴上Aura增強統計數據並增強您的外觀！,Ang pagsusuot ng aura ay nagpapalakas ng mga istatistika at pinapahusay ang iyong hitsura!,Sở hữu hào quang không chỉ làm tăng chỉ số mà còn nâng cấp ngoại hình của bạn!
TUTORIAL_BATTLE_MSG_1762,"Hmm, I have a creepy feeling...?",음 웬지 오싹한 기분이 드는데..?,"Hmm, eu tenho uma sensação assustadora ...",うーん、なんかぞっとするな…,"Hmm, tengo una sensación espeluznante ...",อืมฉันมีความรู้สึกน่าขนลุก ...,"Hmm, seperti ada perasaan menyeramkan ...","Хм, у меня есть жуткое чувство ...",嗯，我有一种令人毛骨悚然的感觉...,嗯，我有一種令人毛骨悚然的感覺...,"Hmm, mayroon akong isang kakatakot na pakiramdam ...","Hmm, tôi cảm thấy hơi rùng rợn ...?"
TUTORIAL_BATTLE_MSG_1872,The probability of missing increases when the monster's level is higher than yours.,몬스터가 내 레벨보다 높을 수록 미스가 날 확률이 높아져,"Quanto maior o nível do monstro em comparação com o meu, maior a chance de ter uma taxa de falta.",モンスターのレベルが自分より高いほど、ミスする可能性が高くなります。,"Cuanto mayor sea el nivel de monstruo en comparación con el mío, mayores serán las posibilidades de tasa de fallas.",ยิ่งระดับสัตว์ประหลาดที่สูงขึ้นเมื่อเทียบกับของฉันก็ยิ่งมีโอกาสพลาดอัตราการพลาดมากขึ้นเท่านั้น,Kemungkinan hilang meningkat ketika level monster lebih tinggi dari level Anda.,"Чем выше уровень монстра по сравнению с моим, тем выше вероятность пропуска.",与我的怪物的水平越高，错率的机会越高。,與我的怪物的水平越高，錯率的機會越高。,"Ang mas mataas na antas ng halimaw kumpara sa minahan, mas mataas ang pagkakataon ng rate ng miss.",Xác suất đánh trượt tăng khi cấp độ của quái vật cao hơn bạn.
TUTORIAL_BATTLE_MSG_19102,"Hmm, I have a creepy feeling...?",음 웬지 오싹한 기분이 드는데..?,"Hmm, eu tenho uma sensação assustadora ...",うーん、なんかぞっとするな…,"Hmm, tengo una sensación espeluznante ...",อืมฉันมีความรู้สึกน่าขนลุก ...,"Hmm, seperti ada perasaan menyeramkan ...","Хм, у меня есть жуткое чувство ...",嗯，我有一种令人毛骨悚然的感觉...,嗯，我有一種令人毛骨悚然的感覺...,"Hmm, mayroon akong isang kakatakot na pakiramdam ...","Hmm, tôi cảm thấy hơi rùng rợn ...?"
TUTORIAL_15_001,New content has opened! Shall we check it out?,새로운 컨텐츠가 열렸어! 한번 들어가볼까?,Novo conteúdo foi aberto! Devemos entrar?,新しいコンテンツが開かれました！入ってみましょう！,¡Se ha abierto nuevo contenido! ¿Entramos?,มีการเปิดเนื้อหาใหม่แล้ว! เราจะเข้าไปข้างใน?,Konten baru telah dibuka! Bagaimana kalau kita memeriksanya?,Новый контент был открыт! Мы войдем?,新内容已经打开！我们要去吗？,新內容已經打開！我們要去嗎？,Binuksan ang mga bagong nilalaman! Papasok na ba tayo?,Nội dung mới đã mở! Kiểm tra nó chứ?
TUTORIAL_15_002,This is the <b>Arena</b>. It operates on a seasonal basis.,이곳은 <b>아레나</b>야. 시즌제로 운영 되고 있지.,Esta é a arena. É operado até a temporada.,これは<b>アリーナ</b>です。シーズン制で運営されています。,Esta es una arena. Es operado por la temporada.,นี่คือเวที มันดำเนินการตามฤดูกาล,Ini adalah <b>Arena</b>. Ini beroperasi secara musiman.,Это арена. Он управляется сезоном.,这是竞技场。它是由季节操作的。,這是競技場。它是由季節操作的。,Ito ay arena. Ito ay pinatatakbo ng panahon.,Đây là <b> Đấu trường </b>. Nó hoạt động trên cơ sở theo mùa.
TUTORIAL_15_003,You need an admission ticket for the Arena! Tickets are recharged over time.,아레나는 입장 티켓이 필요해! 티켓은 일정 시간마다 충전돼.,Arena precisa de um ingresso! Os ingressos são cobrados a cada hora.,アリーナはチケットが必要です！チケットは一定時間ごとに補充されます。,Arena necesita un boleto! Los boletos se cobran cada hora.,Arena ต้องการตั๋ว! ตั๋วจะถูกเรียกเก็บเงินทุกชั่วโมง,Anda memerlukan tiket masuk untuk ke Arena! Tiket diisi ulang pada waktu-waktu tertentu.,Арена нужен билет! Билеты взимаются каждый час.,竞技场需要票！门票每小时收费。,競技場需要票！門票每小時收費。,Ang Arena ay nangangailangan ng isang tiket! Ang mga tiket ay sisingilin bawat oras.,Bạn cần vé để vào Đấu trường! Vé được sạc lại theo thời gian.
