stage_id,wave,monster1_id,monster1_level,monster1_count,monster2_id,monster2_level,monster2_count,monster3_id,monster3_level,monster3_count,monster4_id,monster4_level,monster4_count,has_boss
10016,4,201000,39,2,201001,39,1,,,,,,,0
10016,5,201000,39,2,201001,39,1,,,,,,,0
10016,6,201000,39,2,201001,39,1,,,,,,,0
10016,7,201003,39,3,201004,39,1,201005,39,1,,,,1
10017,1,203006,41,2,204001,41,3,,,,,,,0
10017,2,203003,42,3,,,,,,,,,,0
10017,3,203006,42,2,204001,42,3,,,,,,,0
10017,4,203003,42,3,,,,,,,,,,0
10017,5,203006,42,2,204001,42,3,,,,,,,0
10017,6,203003,42,3,,,,,,,,,,0
10017,7,203000,42,2,203001,42,1,203002,42,2,203003,42,1,1
10018,1,204003,44,3,205003,44,2,,,,,,,0
10018,2,205003,45,3,,,,,,,,,,0
10018,3,205003,45,3,,,,,,,,,,0
10018,4,204003,45,3,205003,45,2,,,,,,,0
10018,5,204003,45,3,205003,45,2,,,,,,,0
10018,6,205003,45,3,,,,,,,,,,0
10018,7,205000,45,5,205003,45,1,,,,,,,1
10019,1,204010,47,3,,,,,,,,,,0
10019,2,202000,48,1,202002,48,3,202003,48,1,,,,0
10019,3,204010,48,3,,,,,,,,,,0
10019,4,202000,48,1,202002,48,3,202003,48,1,,,,0
10019,5,202000,48,1,202002,48,3,202003,48,1,,,,0
10019,6,202000,48,1,202002,48,3,202003,48,1,,,,0
10019,7,201001,48,1,201002,48,1,201004,48,2,201005,48,1,1
10020,1,203000,50,1,203002,50,3,203003,50,1,,,,0
10020,2,203003,51,2,203005,51,3,,,,,,,0
10020,3,203003,51,2,203005,51,3,,,,,,,0
10020,4,203003,51,2,203005,51,3,,,,,,,0
10020,5,203003,51,2,203005,51,3,,,,,,,0
10020,6,203000,51,1,203002,51,3,203003,51,1,,,,0
10020,7,203002,51,4,203003,51,1,203005,51,1,,,,1
10021,1,205000,53,4,205003,53,1,,,,,,,0
10021,2,205003,54,5,,,,,,,,,,0
10021,3,205003,54,5,,,,,,,,,,0
10021,4,205003,54,5,,,,,,,,,,0
10021,5,205003,54,5,,,,,,,,,,0
10021,6,205003,54,5,,,,,,,,,,0
10021,7,205000,54,4,205003,54,2,,,,,,,1
10022,1,204020,56,4,,,,,,,,,,0
10022,2,202006,57,2,204001,57,3,,,,,,,0
10022,3,202006,57,2,204001,57,3,,,,,,,0
10022,4,202006,57,2,204001,57,3,,,,,,,0
10022,5,202006,57,2,204001,57,3,,,,,,,0
10022,6,202006,57,2,204001,57,3,,,,,,,0
10022,7,202002,57,4,202003,57,1,202005,57,1,,,,1
10023,1,203006,59,2,204001,59,3,,,,,,,0
10023,2,203001,60,2,203005,60,2,203006,60,2,,,,0
10023,3,203006,60,2,204001,60,3,,,,,,,0
10023,4,203001,60,2,203005,60,2,203006,60,2,,,,0
10023,5,203006,60,2,204001,60,3,,,,,,,0
10023,6,203006,60,2,204001,60,3,,,,,,,0
10023,7,203000,60,2,203001,60,1,203002,60,2,203003,60,1,1
10024,1,204003,62,3,205003,62,2,,,,,,,0
10024,2,205000,63,2,205003,63,4,,,,,,,0
10024,3,204003,63,3,205003,63,2,,,,,,,0
10024,4,204003,63,3,205003,63,2,,,,,,,0
10024,5,205000,63,2,205003,63,4,,,,,,,0
10024,6,205000,63,2,205003,63,4,,,,,,,0
10024,7,205000,63,5,205003,63,1,,,,,,,1
10025,1,201001,65,1,201004,65,3,,,,,,,0
10025,2,202003,66,3,,,,,,,,,,0
10025,3,201001,66,1,201004,66,3,,,,,,,0
10025,4,201001,66,1,201004,66,3,,,,,,,0
10025,5,201001,66,1,201004,66,3,,,,,,,0
10025,6,202003,66,3,,,,,,,,,,0
10025,7,202000,66,2,202001,66,1,202002,66,2,202003,66,1,1
10026,1,203003,68,3,,,,,,,,,,0
10026,2,204000,69,3,204010,69,3,,,,,,,0
10026,3,204000,69,3,204010,69,3,,,,,,,0
10026,4,204000,69,3,204010,69,3,,,,,,,0
10026,5,204000,69,3,204010,69,3,,,,,,,0
10026,6,203003,69,3,,,,,,,,,,0
10026,7,203004,69,2,203005,69,3,203006,69,1,,,,1
10027,1,205003,71,3,,,,,,,,,,0
10027,2,204000,72,3,204010,72,3,,,,,,,0
10027,3,205003,72,3,,,,,,,,,,0
10027,4,205003,72,3,,,,,,,,,,0
10027,5,205003,72,3,,,,,,,,,,0
10027,6,204000,72,3,204010,72,3,,,,,,,0
10027,7,205003,72,6,,,,,,,,,,1
10028,1,204000,74,3,,,,,,,,,,0
10028,2,202001,75,2,202005,75,2,202006,75,2,,,,0
10028,3,202001,75,2,202005,75,2,202006,75,2,,,,0
10028,4,202001,75,2,202005,75,2,202006,75,2,,,,0
10028,5,204000,75,3,,,,,,,,,,0
10028,6,202001,75,2,202005,75,2,202006,75,2,,,,0
10028,7,202004,75,2,202005,75,3,202006,75,1,,,,1
10029,1,203001,77,2,203005,77,2,203006,77,2,,,,0
10029,2,204001,78,3,204021,78,3,,,,,,,0
10029,3,203001,78,2,203005,78,2,203006,78,2,,,,0
10029,4,204001,78,3,204021,78,3,,,,,,,0
10029,5,204001,78,3,204021,78,3,,,,,,,0
10029,6,203001,78,2,203005,78,2,203006,78,2,,,,0
10029,7,203000,78,2,203001,78,1,203002,78,2,203003,78,1,1
10030,1,205000,80,2,205003,80,4,,,,,,,0
10030,2,204003,81,3,204023,81,3,,,,,,,0
10030,3,204003,81,3,204023,81,3,,,,,,,0
10030,4,204003,81,3,204023,81,3,,,,,,,0
10030,5,204003,81,3,204023,81,3,,,,,,,0
10030,6,204003,81,3,204023,81,3,,,,,,,0
10030,7,205000,81,5,205003,81,1,,,,,,,1
10031,1,202000,83,1,202002,83,3,202003,83,1,,,,0
10031,2,202003,84,3,,,,,,,,,,0
10031,3,202000,84,1,202002,84,3,202003,84,1,,,,0
10031,4,202003,84,3,,,,,,,,,,0
10031,5,202000,84,1,202002,84,3,202003,84,1,,,,0
10031,6,202000,84,1,202002,84,3,202003,84,1,,,,0
10031,7,202004,84,2,202005,84,3,202006,84,1,,,,1
10032,1,203003,86,3,,,,,,,,,,0
10032,2,203001,87,4,203004,87,1,,,,,,,0
10032,3,203003,87,3,,,,,,,,,,0
10032,4,203001,87,4,203004,87,1,,,,,,,0
10032,5,203001,87,4,203004,87,1,,,,,,,0
10032,6,203003,87,3,,,,,,,,,,0
10032,7,203004,87,2,203005,87,3,203006,87,1,,,,1
10033,1,205003,89,3,,,,,,,,,,0
10033,2,205000,90,4,205003,90,1,,,,,,,0
10033,3,205003,90,3,,,,,,,,,,0
10033,4,205003,90,3,,,,,,,,,,0
10033,5,205003,90,3,,,,,,,,,,0
10033,6,205000,90,4,205003,90,1,,,,,,,0
10033,7,205003,90,6,,,,,,,,,,1
10034,1,202006,92,2,204001,92,3,,,,,,,0
10034,2,202001,93,2,202005,93,2,202006,93,2,,,,0
10034,3,202001,93,2,202005,93,2,202006,93,2,,,,0
10034,4,202001,93,2,202005,93,2,202006,93,2,,,,0
10034,5,202001,93,2,202005,93,2,202006,93,2,,,,0
10034,6,202006,93,2,204001,93,3,,,,,,,0
10034,7,202002,93,2,202005,93,1,202006,93,1,202007,93,1,1
10035,1,202006,92,2,204001,92,3,,,,,,,0
10035,2,202001,93,2,202005,93,2,202006,93,2,,,,0
10035,3,202001,93,2,202005,93,2,202006,93,2,,,,0
10035,4,202001,93,2,202005,93,2,202006,93,2,,,,0
10035,5,202001,93,2,202005,93,2,202006,93,2,,,,0
10035,6,202006,93,2,204001,93,3,,,,,,,0
10035,7,202002,93,2,202005,93,1,202006,93,1,202007,93,1,1
10036,1,203003,95,2,203004,95,1,203005,95,2,,,,0
10036,2,204001,96,3,204011,96,3,,,,,,,0
10036,3,204001,96,3,204011,96,3,,,,,,,0
10036,4,204001,96,3,204011,96,3,,,,,,,0
10036,5,203001,96,2,203005,96,2,203006,96,2,,,,0
10036,6,203001,96,2,203005,96,2,203006,96,2,,,,0
10036,7,203002,96,2,203005,96,1,203006,96,1,203007,96,1,1
10037,1,203003,95,2,203004,95,1,203005,95,2,,,,0
10037,2,204001,96,3,204011,96,3,,,,,,,0
10037,3,204001,96,3,204011,96,3,,,,,,,0
10037,4,204001,96,3,204011,96,3,,,,,,,0
10037,5,203001,96,2,203005,96,2,203006,96,2,,,,0
10037,6,203001,96,2,203005,96,2,203006,96,2,,,,0
10037,7,203002,96,2,203005,96,1,203006,96,1,203007,96,1,1
10038,1,205003,97,3,,,,,,,,,,0
10038,2,205000,97,4,205003,97,1,,,,,,,0
10038,3,205003,97,3,,,,,,,,,,0
10038,4,205003,97,3,,,,,,,,,,0
10038,5,205003,97,3,,,,,,,,,,0
10038,6,205000,97,4,205003,97,1,,,,,,,0
10038,7,205003,97,6,,,,,,,,,,1
10039,1,202000,98,1,202002,98,3,202003,99,1,,,,0
10039,2,202003,98,3,,,,,,,,,,0
10039,3,202000,98,1,202002,98,3,202003,99,1,,,,0
10039,4,202003,98,3,,,,,,,,,,0
10039,5,202000,98,1,202002,98,3,202003,98,1,,,,0
10039,6,202000,98,1,202002,98,3,202003,98,1,,,,0
10039,7,202004,98,2,202005,98,3,202006,98,1,,,,1
10040,1,205003,99,5,,,,,,,,,,0
10040,2,204003,99,3,204013,99,3,,,,,,,0
10040,3,205000,99,2,205003,99,4,,,,,,,0
10040,4,205003,99,5,,,,,,,,,,0
10040,5,204003,99,3,204013,99,3,,,,,,,0
10040,6,205003,99,5,,,,,,,,,,0
10040,7,205000,99,2,205003,99,2,205007,99,1,,,,1
